online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
1,0,3.700448818,0,78,193,350,8778,2,10
1,0,3.5,7,40,1449,300,8778,2,10
1,0,3.700448818,0,39,2095,550,8778,2,10
1,0,3.700448818,0,40,1449,300,8778,2,10
1,0,3.700448818,0,40,1153,300,8778,2,10
1,0,3.700448818,0,17,2592,250,8778,2,10
1,0,3.700448818,0,48,1800,250,8778,2,10
1,0,3.5,15,92,2474,300,8778,2,10
1,1,3.5,27,27,1802,700,8778,2,10
1,0,4,457,27,1761,550,8778,2,10
1,0,3.9,36,39,1761,400,8778,2,10
1,0,3.3,50,78,1565,400,8778,2,10
1,0,3.9,368,27,65,550,8778,2,10
1,0,3.5,694,27,2345,600,8778,2,10
1,0,2.8,484,27,2491,400,8778,2,10
1,1,4.2,1170,73,1351,1300,8778,2,10
1,0,3.5,234,78,2492,400,8778,2,10
1,0,3.4,7,78,2012,300,8778,2,10
1,0,4.5,196,27,1630,1200,8778,2,10
1,0,3.7,130,28,977,1200,8778,2,10
1,0,4,76,78,2316,300,8778,2,10
1,0,4.2,78,27,446,400,8778,2,10
1,0,3.6,20,92,1761,200,8778,2,10
1,0,3.7,27,27,305,800,8778,2,10
1,0,3.700448818,0,78,434,400,8778,2,10
1,0,3.8,29,92,2041,600,8778,2,10
1,0,3.9,54,80,523,250,8778,2,10
1,1,4.1,1847,19,570,600,8778,2,10
1,0,3.9,46,82,1004,300,8778,2,10
1,0,3.1,29,27,2091,550,8778,2,10
1,0,4.1,888,19,636,800,8778,2,10
1,0,3.9,716,27,1480,1000,8778,2,10
1,0,4,136,19,557,500,8778,2,10
0,0,4.2,1383,28,1120,1100,8778,2,10
1,0,3.6,16,14,365,150,8778,2,10
1,0,3.8,192,78,2571,250,8778,2,10
1,1,4.1,733,19,648,1200,8778,2,10
1,0,3.9,150,40,1159,300,8778,2,10
1,1,4.5,247,27,1516,1300,8778,2,10
1,0,3.9,205,20,585,600,8778,2,10
1,1,4.4,190,19,557,1000,8778,2,10
1,0,3.7,197,78,2436,400,8778,2,10
1,0,3.700448818,0,92,95,400,8778,2,10
1,0,4.3,1099,78,2622,450,8778,2,10
1,1,4.2,1004,27,1097,1200,8778,2,10
1,0,3.9,70,88,1699,200,8778,2,10
1,0,3.2,5,78,54,250,8778,2,10
1,0,3.7,310,27,302,600,8778,2,10
1,0,3.9,170,39,1761,400,8778,2,10
1,0,4.3,1101,19,664,700,8778,2,10
1,0,4,136,27,978,750,8778,2,10
1,1,4.1,1324,27,2001,800,8778,2,10
1,0,4.2,258,27,2211,700,8778,2,10
1,1,3.8,157,27,803,600,8778,2,10
1,0,4.1,60,19,708,600,8778,2,10
1,0,4.4,1288,78,1761,400,8778,2,10
1,0,3.7,829,27,1636,850,8778,2,10
1,0,4.3,219,78,1628,300,8778,2,10
1,0,4.4,792,19,607,700,8778,2,10
1,1,4.4,1799,27,2629,1000,8778,2,10
1,0,3.7,9,92,2381,300,8778,2,10
1,0,4.1,163,40,1153,400,8778,2,10
1,0,4.3,372,27,40,700,8778,2,10
0,0,3.1,15,78,930,250,8778,2,10
1,0,3.2,73,78,502,400,8778,2,10
1,0,3.7,94,78,1802,400,8778,2,10
1,0,3.9,337,78,1834,500,8778,2,10
1,1,4,535,27,1761,600,8778,2,10
1,0,4,603,27,189,800,8778,2,10
1,0,4,74,23,682,600,8778,2,10
1,0,4,236,27,1761,950,8778,2,10
1,1,4,942,73,1029,1300,8778,2,10
1,1,4,803,19,719,700,8778,2,10
1,1,4.5,1878,28,2164,1200,8778,2,10
1,0,4.2,236,78,352,150,8778,2,10
1,0,3.8,46,27,2373,600,8778,2,10
1,0,2.4,438,27,792,1000,8778,2,10
1,1,4,281,28,1197,1500,8778,2,10
1,1,4.2,1884,63,1358,1500,8778,2,10
1,0,3.9,450,27,1857,550,8778,2,10
0,0,3.2,4,91,263,500,8778,2,10
1,1,4,150,27,1076,1100,8778,2,10
1,0,3.700448818,0,39,1802,500,8778,2,10
0,0,3.2,4,39,1888,350,8778,2,10
0,0,3.700448818,0,39,1834,400,8778,2,10
0,0,3.8,196,39,1262,500,8778,2,10
1,0,3.700448818,0,39,388,300,8778,2,10
1,0,3.4,4,78,2474,400,8778,2,10
0,0,3.4,20,27,915,700,8778,2,10
1,1,4.2,860,22,777,800,8778,3,10
1,1,4.4,3764,29,2246,600,8778,3,10
1,0,4.3,229,0,263,500,8778,3,10
1,1,4,82,23,679,500,8778,3,10
0,0,4.4,790,40,1449,400,8778,3,10
0,0,4.1,146,40,254,400,8778,3,10
1,0,4.2,141,19,622,800,8778,3,10
1,0,4.5,144,40,1159,400,8778,3,10
1,1,4.1,720,19,663,950,8778,3,10
0,0,4.5,194,40,1449,200,8778,3,10
1,0,4.1,130,40,1159,350,8778,3,10
1,0,3.8,151,90,1699,400,8778,3,10
1,0,4,221,40,1452,400,8778,3,10
1,0,3.9,46,82,1004,300,8778,3,10
1,0,4,158,0,263,300,8778,3,10
1,0,3.9,46,40,333,400,8778,3,10
1,0,4,59,40,1153,300,8778,3,10
1,0,3.8,139,40,1178,500,8778,3,10
1,0,3.9,205,20,585,600,8778,3,10
0,0,3.9,331,87,2567,400,8778,3,10
1,0,3.9,44,19,681,300,8778,3,10
1,0,4.1,163,40,1153,400,8778,3,10
1,0,3.9,102,40,1449,450,8778,3,10
0,0,4.1,116,78,2565,200,8778,3,10
1,0,3.7,34,42,340,150,8778,3,10
1,0,3.6,8,40,1178,400,8778,3,10
0,0,3.9,53,0,254,100,8778,3,10
0,0,4.1,106,40,1155,300,8778,3,10
1,0,3.8,204,2,1017,600,8778,3,10
1,0,3.7,93,0,263,350,8778,3,10
1,0,4.3,324,40,1449,180,8778,3,10
1,0,4.2,1022,40,1159,500,8778,3,10
1,0,3.3,10,88,1699,100,8778,3,10
1,0,2.8,75,93,1699,150,8778,3,10
1,0,3.9,34,3,1155,200,8778,3,10
1,0,3.9,75,40,1449,500,8778,3,10
0,0,3.7,36,41,1155,600,8778,3,10
1,0,3.6,154,0,263,400,8778,3,10
1,0,3.7,15,19,613,500,8778,3,10
1,0,3.8,22,46,1153,800,8778,3,10
0,0,2.9,46,90,1699,200,8778,3,10
0,0,3.3,6,40,1188,100,8778,3,10
0,0,2.6,56,39,483,500,8778,3,10
0,0,3.9,56,19,768,350,8778,3,10
1,0,3.7,42,40,1449,250,8778,3,10
1,0,3.7,15,92,1532,150,8778,3,10
1,0,4,153,0,263,500,8778,3,10
1,0,4,92,40,1442,100,8778,3,10
0,0,3.3,6,40,1442,300,8778,3,10
0,0,3.6,51,92,1699,150,8778,3,10
1,0,3.7,175,92,431,400,8778,3,10
1,0,4.1,398,40,1449,450,8778,3,10
1,0,3.5,7,40,1449,300,8778,3,10
0,0,3.5,50,3,273,500,8778,3,10
1,0,3.700448818,0,91,1699,150,8778,3,10
1,0,3.8,34,79,270,350,8778,3,10
1,0,3.7,39,16,330,500,8778,3,10
0,0,4,104,40,1153,300,8778,3,10
0,0,3.8,63,19,725,1000,8778,3,10
0,0,3.700448818,0,41,1155,300,8778,3,10
0,0,3.700448818,0,0,263,300,8778,3,10
0,0,3.700448818,0,40,1153,200,8778,3,10
1,0,4,48,39,263,500,8778,3,10
1,0,3.1,15,3,271,400,8778,3,10
1,0,2.8,5,78,1534,200,8778,3,10
0,0,3.7,31,78,1192,150,8778,3,10
0,0,3.700448818,0,6,273,200,8778,3,10
0,0,3.700448818,0,3,254,150,8778,3,10
0,0,3.700448818,0,38,289,200,8778,3,10
0,0,3.700448818,0,88,1699,250,8778,3,10
0,0,3.700448818,0,0,290,150,8778,3,10
1,0,3.4,8,40,1442,200,8778,3,10
1,0,3.4,5,40,1442,150,8778,3,10
1,0,3.700448818,0,40,1153,300,8778,3,10
0,0,3.700448818,0,40,1442,200,8778,3,10
0,0,2.4,32,6,273,500,8778,3,10
0,0,3.5,49,6,273,200,8778,3,10
0,0,3.6,21,91,263,200,8778,3,10
0,0,3.1,8,0,263,400,8778,3,10
0,0,3.700448818,0,3,263,200,8778,3,10
0,0,3.700448818,0,0,296,400,8778,3,10
0,0,3.9,38,40,1442,400,8778,3,10
0,0,3.700448818,0,92,254,300,8778,3,10
0,0,3.1,21,58,1442,100,8778,3,10
0,0,3.3,4,92,263,600,8778,3,10
0,0,3.700448818,0,39,330,250,8778,3,10
0,0,3.700448818,0,88,1686,300,8778,3,10
0,0,3.1,7,17,346,300,8778,3,10
0,0,3.700448818,0,40,1153,200,8778,3,10
0,0,3.700448818,0,0,254,400,8778,3,10
1,0,3.9,230,40,1178,500,8778,3,10
1,0,3.9,150,40,1159,300,8778,3,10
1,0,3.7,90,0,263,400,8778,3,10
1,0,3.6,11,16,1164,400,8778,3,10
1,0,3.700448818,0,78,1159,100,8778,3,10
1,0,3.5,18,0,263,400,8778,3,10
1,1,4.1,1847,19,570,600,8778,3,10
1,0,4.1,314,92,1418,650,8778,3,10
1,0,4.5,634,39,1413,500,8778,3,10
1,0,4,75,0,263,500,8778,3,10
0,1,3,74,27,203,1200,8778,3,10
1,0,3.8,86,88,1689,100,8778,3,10
1,0,3.1,13,19,685,900,8778,3,10
0,0,3.8,28,40,1178,350,8778,3,10
0,0,3.700448818,0,78,292,250,8778,3,10
0,0,3.700448818,0,0,273,600,8778,3,10
1,0,3.2,11,0,254,400,8778,3,10
0,0,3.700448818,0,2,258,350,8778,3,10
0,0,3.2,4,91,263,500,8778,3,10
0,0,3.700448818,0,0,254,300,8778,3,10
1,1,4,82,23,679,500,8778,4,10
0,0,4.3,116,29,228,800,8778,4,10
0,1,4.7,6745,28,995,1000,8778,4,10
1,0,4.4,792,19,607,700,8778,4,10
1,1,4.2,1884,63,1358,1500,8778,4,10
1,1,4.3,797,10,207,1500,8778,4,10
0,1,4.7,3573,8,997,1000,8778,4,10
1,1,4.2,1149,27,1526,1800,8778,4,10
1,1,4.4,3764,29,2246,600,8778,4,10
0,1,4.6,766,60,828,1200,8778,4,10
0,1,4.6,634,12,1052,850,8778,4,10
0,1,4.3,331,10,1993,1400,8778,4,10
1,0,4.5,196,27,1630,1200,8778,4,10
1,0,4.3,790,27,243,1000,8778,4,10
1,0,4.2,583,27,1980,550,8778,4,10
0,0,4.6,1582,19,561,750,8778,4,10
0,0,4.2,1383,28,1120,1100,8778,4,10
1,1,4.1,1324,27,2001,800,8778,4,10
1,0,4.5,2069,27,2534,1200,8778,4,10
1,0,4.3,1101,19,664,700,8778,4,10
0,1,4.1,1372,10,1106,900,8778,4,10
1,1,4,558,27,2080,1000,8778,4,10
1,0,3.9,125,27,492,600,8778,4,10
0,1,3.9,1554,27,1761,750,8778,4,10
0,1,4.1,512,28,1707,1200,8778,4,10
0,0,4,917,27,1761,800,8778,4,10
0,0,4,1829,27,1761,800,8778,4,10
1,0,3.9,400,27,950,850,8778,4,10
1,0,4.3,372,27,40,700,8778,4,10
1,1,4.1,733,19,648,1200,8778,4,10
1,0,4,437,27,1924,600,8778,4,10
1,0,4.2,141,19,622,800,8778,4,10
1,0,3.7,829,27,1636,850,8778,4,10
1,0,3.9,148,88,1699,200,8778,4,10
0,1,3.8,320,27,1441,800,8778,4,10
1,0,3.8,47,19,610,500,8778,4,10
0,0,4,648,27,1137,750,8778,4,10
1,1,4,403,27,2398,800,8778,4,10
1,1,4.1,720,19,663,950,8778,4,10
1,0,4.1,93,27,1496,700,8778,4,10
1,1,4.1,1060,28,1499,1200,8778,4,10
1,1,3.8,1166,27,1605,600,8778,4,10
1,1,4.1,1338,27,2080,800,8778,4,10
0,1,4,61,78,1565,300,8778,4,10
1,1,3.9,161,31,1976,900,8778,4,10
1,1,4,535,27,1761,600,8778,4,10
1,0,4,128,19,716,650,8778,4,10
1,1,3.9,602,27,1657,1000,8778,4,10
1,1,3.9,880,27,1761,1000,8778,4,10
1,0,3.8,151,90,1699,400,8778,4,10
1,0,3.9,368,27,65,550,8778,4,10
1,0,4.1,439,19,635,750,8778,4,10
1,0,4.2,78,27,446,400,8778,4,10
1,0,4,603,27,189,800,8778,4,10
0,0,3.9,338,27,1834,500,8778,4,10
1,0,4,987,27,1761,500,8778,4,10
1,1,3.7,112,27,1834,800,8778,4,10
1,0,4,492,27,804,800,8778,4,10
1,0,4.1,564,19,576,600,8778,4,10
1,0,4,988,27,394,800,8778,4,10
1,0,3.8,17,58,792,200,8778,4,10
1,0,3.9,1245,28,1670,1400,8778,4,10
1,1,3.8,499,22,632,700,8778,4,10
1,0,3.8,115,27,2026,800,8778,4,10
1,0,3.9,117,27,498,900,8778,4,10
1,1,4,803,19,719,700,8778,4,10
1,0,3.9,3833,27,2113,750,8778,4,10
1,0,2.9,361,27,1836,450,8778,4,10
1,0,3.9,44,19,681,300,8778,4,10
1,1,3.5,27,27,1802,700,8778,4,10
1,0,3.6,484,22,734,700,8778,4,10
1,0,4.1,131,27,1761,650,8778,4,10
1,0,3.8,41,27,1834,700,8778,4,10
0,0,3.8,157,61,1061,1300,8778,4,10
1,0,3.3,292,27,326,600,8778,4,10
0,0,3.6,289,27,56,500,8778,4,10
1,0,2.8,37,19,557,400,8778,4,10
1,1,3.9,224,27,1963,800,8778,4,10
0,0,3.3,24,27,1834,600,8778,4,10
1,0,3.7,86,27,956,500,8778,4,10
1,0,3.9,185,27,887,600,8778,4,10
1,1,3.5,59,27,1954,700,8778,4,10
1,0,2.8,484,27,2491,400,8778,4,10
1,1,3.9,202,19,754,500,8778,4,10
1,0,3.6,777,27,950,500,8778,4,10
1,0,3.1,53,27,2395,750,8778,4,10
1,0,3.6,121,27,2406,550,8778,4,10
1,0,3.9,668,27,480,800,8778,4,10
1,0,3.2,115,27,2477,700,8778,4,10
1,0,3.9,716,27,1480,1000,8778,4,10
1,0,3.1,29,27,2091,550,8778,4,10
1,0,3.1,36,27,1834,550,8778,4,10
0,0,2.6,49,19,685,450,8778,4,10
0,0,3.9,371,27,2469,400,8778,4,10
0,0,3.7,532,27,2489,250,8778,4,10
0,0,2.9,304,27,788,650,8778,4,10
1,0,3.1,266,27,788,550,8778,4,10
1,0,3.7,56,27,2061,750,8778,4,10
0,0,3.700448818,0,78,416,400,8778,4,10
1,0,3.5,166,27,95,700,8778,4,10
1,0,3.4,212,27,1924,800,8778,4,10
1,0,3.9,450,27,1857,550,8778,4,10
0,0,3.6,95,27,91,800,8778,4,10
1,0,3.2,68,27,2524,400,8778,4,10
1,0,3.6,16,27,371,900,8778,4,10
1,0,2.8,188,27,1834,400,8778,4,10
1,0,3.7,15,19,613,500,8778,4,10
0,0,3.8,36,19,557,650,8778,4,10
1,0,3.7,141,27,70,500,8778,4,10
1,0,3.5,83,27,2155,800,8778,4,10
1,0,2.8,261,27,1579,700,8778,4,10
1,0,3.1,102,19,723,650,8778,4,10
1,1,4,390,22,666,1300,8778,4,10
0,0,2.6,20,27,63,600,8778,4,10
1,0,3.7,27,27,305,800,8778,4,10
1,0,3.8,258,27,2394,550,8778,4,10
0,0,2.5,113,19,557,550,8778,4,10
1,0,2.6,21,27,2381,700,8778,4,10
1,0,4,136,27,978,750,8778,4,10
1,0,3.2,4,27,465,600,8778,4,10
1,0,3.7,59,19,696,600,8778,4,10
1,0,3.3,8,27,1834,700,8778,4,10
1,0,3.4,11,78,471,300,8778,4,10
1,0,3.7,76,27,880,700,8778,4,10
1,0,3.1,46,27,54,700,8778,4,10
1,0,3.9,337,78,1834,500,8778,4,10
1,1,3.4,411,27,2080,750,8778,4,10
1,1,4,127,27,2099,900,8778,4,10
0,0,3.5,15,19,685,250,8778,4,10
0,0,3.3,19,8,1976,600,8778,4,10
0,0,3.8,63,19,725,1000,8778,4,10
0,0,3.700448818,0,78,2152,400,8778,4,10
0,0,3.700448818,0,27,1834,550,8778,4,10
0,0,3.700448818,0,19,753,500,8778,4,10
1,0,3.9,92,17,2592,250,8778,4,10
1,0,3.5,117,27,78,600,8778,4,10
1,0,4,64,27,2476,300,8778,4,10
1,1,3.6,30,27,1104,850,8778,4,10
0,0,3.3,6,19,647,600,8778,4,10
0,0,3.3,7,65,1565,300,8778,4,10
0,0,3.6,17,19,599,500,8778,4,10
0,0,3.7,29,27,2037,600,8778,4,10
0,0,3.5,11,27,1761,500,8778,4,10
0,0,3.7,38,27,1059,600,8778,4,10
0,0,3.2,4,27,2086,700,8778,4,10
0,0,3.3,7,27,1834,450,8778,4,10
0,0,3.4,9,27,885,850,8778,4,10
0,0,3.1,7,27,1834,500,8778,4,10
0,0,3.4,5,27,1724,600,8778,4,10
1,0,3,39,27,1761,450,8778,4,10
0,0,3.5,136,27,1834,600,8778,4,10
0,0,3.5,13,58,945,300,8778,4,10
0,0,3.3,5,27,1761,650,8778,4,10
0,0,3.2,4,78,470,500,8778,4,10
0,0,3.1,7,17,346,300,8778,4,10
0,0,3.700448818,0,58,242,200,8778,4,10
0,0,3.700448818,0,27,2152,800,8778,4,10
1,0,3.6,49,27,1924,500,8778,4,10
1,0,3.9,356,27,1938,450,8778,4,10
1,1,3.9,533,27,105,900,8778,4,10
1,0,3.1,248,27,792,500,8778,4,10
1,0,2.4,438,27,792,1000,8778,4,10
1,0,3.8,88,27,992,600,8778,4,10
0,0,3.3,8,93,54,300,8778,4,10
1,0,3.1,11,65,2381,250,8778,4,10
0,0,3.7,86,19,715,500,8778,4,10
1,0,3.1,206,27,2469,600,8778,4,10
1,0,3.7,310,27,302,600,8778,4,10
1,0,2.9,46,78,1769,600,8778,4,10
1,0,4.4,1288,78,1761,400,8778,4,10
1,0,4.2,70,78,2245,400,8778,4,10
1,0,4.3,1099,78,2622,450,8778,4,10
1,0,4,54,78,1727,500,8778,4,10
1,0,3.6,218,78,421,400,8778,4,10
1,1,3.9,46,78,2544,300,8778,4,10
1,0,3.9,54,80,523,250,8778,4,10
1,0,3.6,622,78,535,400,8778,4,10
1,0,4,769,78,1907,500,8778,4,10
1,0,4.1,128,78,1857,400,8778,4,10
0,0,4.4,222,78,2381,150,8778,4,10
1,0,3.7,94,78,1802,400,8778,4,10
1,0,4.1,842,78,2484,300,8778,4,10
1,0,3.9,60,78,2027,400,8778,4,10
0,0,4.1,110,78,1682,400,8778,4,10
1,0,3.9,355,78,1817,500,8778,4,10
1,0,4.2,162,78,388,300,8778,4,10
1,0,3.8,33,78,2398,500,8778,4,10
1,0,3.8,18,78,535,500,8778,4,10
1,0,4,221,40,1452,400,8778,4,10
1,0,3.4,7,78,2012,300,8778,4,10
1,0,3.9,46,82,1004,300,8778,4,10
1,0,3.8,331,78,1761,350,8778,4,10
1,0,3.8,77,78,2226,350,8778,4,10
1,0,3.9,48,78,1225,400,8778,4,10
1,0,3.1,282,78,2056,500,8778,4,10
1,0,3.5,11,78,1834,200,8778,4,10
0,0,3.8,34,78,1565,300,8778,4,10
1,0,3.9,236,78,2086,400,8778,4,10
1,0,3.9,783,78,1834,300,8778,4,10
1,0,3.9,106,78,2381,150,7159,4,10
1,0,3.8,33,78,2300,400,8778,4,10
0,0,3.9,331,87,2567,400,8778,4,10
1,0,3.9,460,78,438,600,8778,4,10
1,0,3.8,83,78,901,400,8778,4,10
1,0,3.8,510,78,535,500,8778,4,10
1,0,3.9,113,78,536,600,8778,4,10
1,0,3.9,261,78,1866,400,8778,4,10
1,0,3.8,278,78,388,200,8778,4,10
1,0,3.5,234,78,2492,400,4685,4,10
1,0,3.6,14,78,2558,300,8778,4,10
1,0,3.8,251,78,2252,400,8778,4,10
1,0,3.9,163,78,2489,300,8778,4,10
0,0,4.1,116,78,2565,200,8778,4,10
0,0,2.8,227,78,443,500,8778,4,10
1,0,4.1,672,78,1510,450,8778,4,10
1,0,4,164,78,124,500,8778,4,10
1,0,3.9,340,78,2459,400,8778,4,10
1,0,3.9,50,78,302,450,8778,4,10
1,0,3.8,34,78,495,300,8778,4,10
1,0,3.700448818,0,78,2391,300,8778,4,10
1,0,3.8,61,78,164,400,8778,4,10
1,0,3.7,15,78,2381,250,8778,4,10
0,0,4,60,78,143,400,8778,4,10
1,0,3.9,88,78,1215,250,8778,4,10
1,0,3.8,190,78,2440,250,1157,4,10
1,0,3.1,382,78,2309,600,8778,4,10
1,0,3.700448818,0,78,1761,300,8778,4,10
1,0,4,101,78,2509,250,8778,4,10
0,0,3.9,689,78,1345,300,8778,4,10
1,0,3.8,63,78,91,500,8778,4,10
1,0,3.8,90,78,1888,400,249,4,10
1,0,3.7,7,78,2454,300,8778,4,10
1,0,3.8,204,2,1017,600,8778,4,10
1,0,3.8,43,78,868,300,8778,4,10
1,0,4.1,119,78,2454,200,8778,4,10
1,0,3.4,8,78,317,350,8778,4,10
0,0,3.8,184,78,1761,250,8778,4,10
1,0,3.2,571,78,2566,300,8778,4,10
1,0,3.7,197,78,2436,400,4720,4,10
1,0,3.8,283,78,470,400,8778,4,10
1,0,3.7,30,78,1153,350,8778,4,10
0,0,3.7,446,78,2489,400,8778,4,10
1,0,3.1,131,78,1866,400,8778,4,10
1,0,3.4,10,78,1328,300,8778,4,10
1,0,3.7,44,78,2381,400,8778,4,10
1,0,3.6,123,78,1963,300,8778,4,10
1,0,3.5,4,78,2125,200,8778,4,10
0,0,3.4,9,78,2474,100,8778,4,10
1,0,3.7,36,78,2489,250,4705,4,10
1,0,3.7,34,78,2436,200,4701,4,10
1,0,3.4,5,78,933,400,8778,4,10
1,0,3.8,282,78,502,350,8778,4,10
1,0,3.8,347,78,1761,300,8778,4,10
1,0,3.1,452,78,2252,750,8778,4,10
1,0,3.5,14,78,1304,200,8778,4,10
1,0,3.8,43,78,1542,200,8778,4,10
1,0,3.3,11,78,1610,400,8778,4,10
0,0,3.2,23,78,443,400,8778,4,10
1,0,3.4,179,78,2562,300,8778,4,10
0,0,3.6,218,78,1324,300,8778,4,10
1,0,3.5,4,78,2152,400,3263,4,10
1,0,3.1,6,78,2392,250,8778,4,10
0,0,3.5,40,78,1510,700,8778,4,10
0,0,2.6,91,78,2381,200,8778,4,10
1,0,3.8,22,46,1153,800,8778,4,10
1,0,3.1,28,78,2571,300,8778,4,10
0,0,3.8,14,78,2617,250,8778,4,10
1,0,3.8,171,78,915,400,4699,4,10
0,0,3.4,9,78,119,300,8778,4,10
1,0,3.7,24,78,404,250,8778,4,10
1,0,3.8,80,78,2236,800,8778,4,10
1,0,3.8,211,78,1548,200,8778,4,10
0,0,2.7,42,78,1834,450,8778,4,10
0,0,3.3,6,78,792,250,8778,4,10
0,0,3.7,79,78,1966,500,8778,4,10
1,0,3.700448818,0,78,1233,500,8778,4,10
0,0,3.6,15,78,1215,250,8778,4,10
0,0,3.700448818,0,78,2301,300,8778,4,10
0,0,3.7,40,78,2547,150,8778,4,10
1,0,3.7,83,78,442,350,8778,4,10
1,0,3.5,14,78,1565,450,8778,4,10
1,0,3.700448818,0,78,14,200,0,4,10
0,0,3.700448818,0,53,2518,250,8778,4,10
0,0,3.700448818,0,78,1834,400,8778,4,10
0,0,3.700448818,0,78,2474,400,8778,4,10
1,0,3.700448818,0,78,2301,300,8778,4,10
1,0,3.5,13,78,2381,150,8778,4,10
1,0,3.1,7,78,2091,500,8778,4,10
0,0,3.8,23,78,1761,555.4315664,8778,4,10
1,0,3.3,7,78,502,300,8778,4,10
1,0,2.7,140,78,1761,250,8778,4,10
0,0,3.8,40,78,2550,250,8778,4,10
0,0,3.700448818,0,78,2381,100,8778,4,10
0,0,3.700448818,0,78,2381,150,8778,4,10
0,0,3.700448818,0,78,1834,400,8778,4,10
1,0,3.700448818,0,78,2421,400,8778,4,10
0,0,3.700448818,0,78,2537,200,8778,4,10
1,0,3,12,78,389,500,8778,4,10
1,0,3.5,10,78,1761,300,8778,4,10
1,0,2.8,5,78,1534,200,8778,4,10
1,0,3.3,5,78,1215,300,8778,4,10
1,0,3.700448818,0,78,434,400,8778,4,10
0,0,3.4,6,78,1834,300,8778,4,10
1,0,3.2,4,78,1834,500,8778,4,10
1,0,3.700448818,0,78,1802,300,8778,4,10
1,0,3.2,42,78,2381,200,8778,4,10
1,0,3.700448818,0,78,1304,200,8778,4,10
0,0,3.7,41,78,54,500,8778,4,10
0,0,3.7,34,78,2381,200,8778,4,10
0,0,3.700448818,0,78,1834,300,8778,4,10
1,0,3.700448818,0,78,1834,500,8778,4,10
0,0,3.700448818,0,78,950,250,8778,4,10
0,0,3.3,5,78,2537,100,8778,4,10
0,0,3.700448818,0,78,1225,300,8778,4,10
0,0,3.700448818,0,78,2392,300,8778,4,10
0,0,3.700448818,0,78,1761,300,8778,4,10
0,0,3.700448818,0,78,443,300,8778,4,10
0,0,3.700448818,0,78,1802,600,8778,4,10
0,0,3.700448818,0,78,2436,200,8778,4,10
0,0,3.700448818,0,78,502,250,8778,4,10
0,0,3.700448818,0,78,452,500,8778,4,10
0,0,3.700448818,0,78,1334,200,8778,4,10
0,0,3.700448818,0,78,1215,200,8778,4,10
0,0,3.700448818,0,78,1225,200,8778,4,10
0,0,3.700448818,0,78,1189,300,8778,4,10
0,0,3.700448818,0,78,2474,300,8778,4,10
1,0,3.4,7,78,263,400,8778,4,10
1,0,3.8,69,78,2537,200,8778,4,10
1,0,3.7,82,78,1238,300,8778,4,10
1,0,3.3,8,78,2381,300,470,4,10
1,0,3.700448818,0,78,792,400,8778,4,10
1,0,3.700448818,0,78,2076,250,8778,4,10
0,0,3.4,6,78,388,250,8778,4,10
0,0,3.4,12,78,419,500,8778,4,10
0,0,3.5,5,78,792,300,8778,4,10
0,0,3.3,8,78,1215,400,8778,4,10
0,0,3.6,24,78,1565,250,8778,4,10
0,0,3.3,9,78,2537,150,8778,4,10
0,0,3.5,12,78,2391,300,8778,4,10
0,0,3.6,155,78,1841,500,8778,4,10
0,0,3.9,89,78,1321,300,8778,4,10
0,0,3.3,4,78,2469,350,8778,4,10
0,0,2.8,114,78,465,500,8778,4,10
0,0,3.1,9,78,388,250,8778,4,10
0,0,3.3,5,78,1939,200,8778,4,10
0,0,3.2,4,78,1834,300,8778,4,10
0,0,3.3,4,78,792,300,8778,4,10
0,0,3.700448818,0,78,2152,300,8778,4,10
0,0,3.2,6,78,1215,300,8778,4,10
0,0,3.700448818,0,78,2392,250,8778,4,10
0,0,3.2,5,78,2436,450,8778,4,10
0,0,3.700448818,0,78,1215,250,8778,4,10
0,0,3.2,4,78,388,200,8778,4,10
0,0,3.700448818,0,78,2381,200,8778,4,10
0,0,3.700448818,0,78,1802,500,8778,4,10
0,0,3.700448818,0,78,2136,300,8778,4,10
0,0,3.5,11,78,1834,150,8778,4,10
0,0,3.2,23,78,1761,200,8778,4,10
1,0,3,52,78,1238,500,8778,4,10
1,0,3.8,174,78,2254,400,8778,4,10
1,0,3.8,59,78,2381,200,254,4,10
0,0,3.7,68,80,343,400,8778,4,10
1,0,2.9,19,78,1834,400,8778,4,10
1,0,3.2,73,78,502,400,8778,4,10
1,0,3.2,67,78,1295,200,8778,4,10
1,0,3.2,17,78,1761,400,8778,4,10
1,0,3.700448818,0,78,2458,250,8778,4,10
1,0,3.1,325,78,2489,400,8778,4,10
1,0,3.8,192,78,2571,250,8778,4,10
1,0,2.8,105,78,1761,300,473,4,10
1,0,3.4,10,78,429,300,8778,4,10
1,0,3.3,50,78,1565,400,8778,4,10
0,0,2.6,43,53,1735,555.4315664,8778,4,10
1,1,4.3,4108,28,2354,1400,8778,4,10
0,1,4.5,1508,73,1077,1900,8778,4,10
0,1,4.4,366,25,559,1000,8778,4,10
0,1,4.7,3614,27,2010,1600,8778,4,10
0,1,4.6,178,10,1382,1500,8778,4,10
1,1,4.1,1847,19,570,600,8778,4,10
1,1,4.3,715,27,1510,1500,8778,4,10
1,1,4.4,190,19,557,1000,8778,4,10
0,1,4.1,238,49,1149,2000,8778,4,10
1,0,4.2,258,27,2211,700,8778,4,10
1,0,3.9,374,27,443,750,8778,4,10
1,1,4.1,326,33,3,1200,8778,4,10
